ID OKE,województwo - nazwa,powiat - nazwa,Gmina - nazwa,Typ gminy,Kod teryt gminy,RSPO,"rodzaj placówki
",czy publiczna,Nazwa szkoły,Miejscowość,Ulica nr,liczba_zdających_polski,mean_polski,std_dev_polski,median_polski,mode_polski,liczba_zdających_matematyka,mean_matematyka,std_dev_matematyka,median_matematyka,mode_matematyka,liczba_zdających_angielski,mean_angielski,std_dev_angielski,median_angielski,mode_angielski
7,Mazowieckie,Warszawa,Warszawa,Gmina miejska,1465011,34570,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 29 IM.GIUSEPPE GARIBALDIEGO,Warszawa,ul. Fabryczna 19,37,74.27027027,24.82114252,87.0,91.0,37,65.43243243,31.83363897,77.0,100.0,39.0,84.82051282,25.25040928,96.0,98.0
7,Mazowieckie,Warszawa,Warszawa,Gmina miejska,1465011,34983,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 75 IM. MARII KONOPNICKIEJ,Warszawa,ul. Niecała 14,62,71.22580645,15.42768705,72.0,60.0,62,65.08064516,30.09999378,77.0,90.0,61.0,84.36065574,21.17455385,93.0,98.0
7,Mazowieckie,Warszawa,Warszawa,Gmina miejska,1465011,52991,dla młodzieży,Nie,NIEPUBLICZNA SZKOŁA PODSTAWOWA WARSAW MONTESSORI SCHOOL,Warszawa,ul. Szwoleżerów 4,12,64.0,19.84523452,68.0,69.0,12,62.91666667,27.69313493,63.5,17.0,14.0,95.07142857,4.589806808,96.0,96.0
7,Mazowieckie,Warszawa,Warszawa,Gmina miejska,1465011,53026,dla młodzieży,Nie,SZKOŁA PODSTAWOWA MONTESSORI IM. ŚW. URSZULI LEDÓCHOWSKIEJ,Warszawa,ul. Czerniakowska 128,28,77.96428571,15.63759696,80.0,73.0,28,73.60714286,24.60304755,85.0,87.0,28.0,88.42857143,17.26770018,95.5,98.0
7,Mazowieckie,Warszawa,Warszawa,Gmina miejska,1465011,124008,dla młodzieży,Nie,PRYWATNA MĘSKA SZKOŁA PODSTAWOWA IM. CECYLII PLATER-ZYBERKÓWNY,Warszawa,ul. Piękna 24/26,9,65.88888889,13.79568728,67.0,67.0,9,70.66666667,31.50308627,90.0,93.0,9.0,90.55555556,10.87413967,93.0,100.0
7,Mazowieckie,Warszawa,Warszawa,Gmina miejska,1465011,264241,dla młodzieży,Nie,PRYWATNA SZKOŁA PODSTAWOWA NR 41 EDU BENE,Warszawa,ul. Świętojerska 24,12,84.25,6.857173859,82.0,80.0,12,87.83333333,13.40294329,91.5,97.0,12.0,94.58333333,8.341246243,97.0,100.0
7,Mazowieckie,Warszawa,Warszawa,Gmina miejska,1465011,264822,dla młodzieży,Nie,"SPOŁECZNA SZKOŁA PODSTAWOWA FUNDACJI ""ALTEREDU""",Warszawa,ul. Karmelicka 26,6,56.0,21.14237451,59.0,,6,44.66666667,32.10745846,32.0,,6.0,74.16666667,29.20283472,93.0,95.0
7,Mazowieckie,Warszawa,Warszawa,Gmina miejska,1465011,275570,dla młodzieży,Nie,SZKOŁA PODSTAWOWA BULLERBYN,Warszawa,al. Aleja Wyzwolenia 7,9,48.22222222,19.89292324,51.0,,9,31.0,32.85997227,13.0,0.0,9.0,73.77777778,18.45581979,73.0,
7,Mazowieckie,Warszawa,Warszawa,Gmina miejska,1465011,48846,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 298 IM. JANA KASPROWICZA,Warszawa,ul. Krakusa 2,68,65.22058824,18.44135824,67.0,78.0,68,61.45588235,25.84139055,63.0,100.0,75.0,78.98666667,25.01172703,91.0,98.0
7,Mazowieckie,Warszawa,Warszawa,Gmina miejska,1465011,48842,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 52 IM. MACIEJA ALEKSEGO DAWIDOWSKIEGO “ALKA”,Warszawa,ul. Samarytanka 11a,68,77.22058824,11.13400407,78.0,84.0,68,73.41176471,24.75244212,80.0,97.0,73.0,85.01369863,21.27091599,95.0,98.0
7,Mazowieckie,Warszawa,Warszawa,Gmina miejska,1465011,52372,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 84 IM. WALERIANA ŁUKASIŃSKIEGO,Warszawa,ul. Radzymińska 227,83,67.31325301,17.81087235,73.0,76.0,83,63.28915663,28.45945335,70.0,100.0,85.0,81.10588235,23.7704827,93.0,96.0
7,Mazowieckie,Warszawa,Warszawa,Gmina miejska,1465011,48845,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 277 IM. ELIZY ORZESZKOWEJ,Warszawa,ul. Suwalska 29,49,73.6122449,14.43184733,73.0,78.0,49,65.69387755,27.28175295,70.0,87.0,51.0,76.80392157,24.23012192,85.0,96.0
7,Mazowieckie,Warszawa,Warszawa,Gmina miejska,1465011,56368,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 206 Z ODDZIAŁAMI INTEGRACYJNYMI IM. WŁADYSŁAWA REYMONTA,Warszawa,ul. Bartnicza 2,33,63.96969697,17.58009351,64.0,69.0,33,46.72727273,29.53403043,40.0,7.0,32.0,59.6875,31.77306003,61.0,98.0
7,Mazowieckie,Warszawa,Warszawa,Gmina miejska,1465011,11490,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 28 IM. STEFANA ŻEROMSKIEGO,Warszawa,ul. Gościeradowska 18/20,71,62.98591549,16.85020413,64.0,60.0,71,48.12676056,27.50566117,43.0,37.0,74.0,72.09459459,27.67727574,87.0,95.0
7,Mazowieckie,Warszawa,Warszawa,Gmina miejska,1465011,48844,dla młodzieży,Tak,SZKOŁA PODSTAWOWA Z ODDZIAŁAMI INTEGRACYJNYMI NR 275 IM. ARTURA OPPMANA,Warszawa,ul. św. Hieronima 2,41,61.95121951,14.80763023,64.0,49.0,41,54.17073171,26.9198471,57.0,50.0,44.0,76.59090909,21.77396087,85.0,95.0
7,Mazowieckie,Warszawa,Warszawa,Gmina miejska,1465011,44250,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 58 IM. TADEUSZA GAJCEGO W WARSZAWIE,Warszawa,ul. Mieszka I 7,7,62.71428571,16.50726494,62.0,,7,42.85714286,33.50662438,40.0,,16.0,69.1875,27.45045252,76.5,71.0
7,Mazowieckie,Warszawa,Warszawa,Gmina miejska,1465011,48841,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 42 Z ODDZIAŁAMI INTEGRACYJNYMI IM. KONSTANTEGO ILDEFONSA GAŁCZYŃSKIEGO,Warszawa,ul. Balkonowa 4,49,67.57142857,13.14285714,69.0,78.0,49,50.24489796,26.04825241,43.0,23.0,54.0,74.48148148,25.21664702,83.0,98.0
7,Mazowieckie,Warszawa,Warszawa,Gmina miejska,1465011,31812,dla młodzieży,Nie,PRYWATNA SZKOŁA PODSTAWOWA NR 108 IM. MATKI BOSKIEJ NIEUSTAJĄCEJ POMOCY,Warszawa,ul. Krynoliny 9,4,,,,,4,,,,,4.0,,,,
7,Mazowieckie,Warszawa,Warszawa,Gmina miejska,1465011,82710,dla młodzieży,Nie,SPOŁECZNA SZKOŁA PODSTAWOWA NR 11 SPOŁECZNEGO TOWARZYSTWA OŚWIATOWEGO,Warszawa,ul. Toruńska 23,22,84.5,9.93959026,85.5,84.0,22,79.63636364,24.20470551,88.5,100.0,22.0,92.86363636,10.76313343,98.0,98.0
7,Mazowieckie,Warszawa,Warszawa,Gmina miejska,1465011,133615,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 380 IM. JANA PAWŁA II W WARSZAWIE,Warszawa,ul. Krasiczyńska 4/6,61,81.7704918,10.01866036,82.0,89.0,61,75.32786885,21.48787024,80.0,90.0,62.0,88.74193548,17.16423089,96.0,100.0
7,Mazowieckie,Warszawa,Warszawa,Gmina miejska,1465011,133613,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 378 IM. IGNACEGO JANA PADEREWSKIEGO W WARSZAWIE,Warszawa,ul. Bartnicza 8,29,68.03448276,14.44008491,67.0,67.0,29,62.89655172,27.03553833,63.0,73.0,34.0,74.32352941,28.22360358,86.0,100.0
7,Mazowieckie,Warszawa,Warszawa,Gmina miejska,1465011,48843,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 285 IM. JANA MARCINA SZANCERA,Warszawa,ul. Turmoncka 20,65,72.21538462,15.49738669,76.0,84.0,65,66.0,27.22498852,70.0,97.0,71.0,75.02816901,27.42209032,89.0,98.0
7,Mazowieckie,Warszawa,Warszawa,Gmina miejska,1465011,48848,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 114 Z ODDZIAŁAMI INTEGRACYJNYMI IM. JĘDRZEJA CIERNIAKA,Warszawa,ul. Remiszewska 40,49,71.48979592,19.67814747,78.0,82.0,49,54.53061224,32.09113428,60.0,73.0,51.0,75.23529412,30.59257134,91.0,91.0
7,Mazowieckie,Warszawa,Warszawa,Gmina miejska,1465011,119791,dla młodzieży,Nie,PRYWATNA SZKOŁA PODSTAWOWA NR 62 IM. JOANNY KOLASIŃSKIEJ,Warszawa,ul. Skrajna 10,13,76.23076923,19.7412253,78.0,93.0,13,70.0,29.75799828,87.0,93.0,13.0,87.46153846,16.95521424,95.0,95.0
7,Mazowieckie,Warszawa,Warszawa,Gmina miejska,1465011,129946,dla młodzieży,Nie,NIEPUBLICZNA INTEGRACYJNA SZKOŁA PODSTAWOWA IM. ACHILLESA RATTI,Warszawa,ul. Księcia Ziemowita 39,2,,,,,2,,,,,2.0,,,,
7,Mazowieckie,Warszawa,Warszawa,Gmina miejska,1465011,133612,dla młodzieży,Tak,"SZKOŁA PODSTAWOWA NR 377 IM. MAJORA HENRYKA DOBRZAŃSKIEGO ""HUBALA"" W WARSZAWIE",Warszawa,ul. Trocka 4,35,68.6,11.3419575,69.0,71.0,35,67.54285714,23.23955109,70.0,97.0,35.0,85.05714286,17.39777138,95.0,98.0
7,Mazowieckie,Warszawa,Warszawa,Gmina miejska,1465011,262848,dla młodzieży,Nie,NIEPUBLICZNA SZKOŁA PODSTAWOWA NR 38 Z ODDZIAŁAMI INTEGRACYJNYMI IM. IRENY SENDLEROWEJ,Warszawa,ul. Skrajna 10,10,81.0,9.602083107,80.0,80.0,10,80.1,16.97910481,87.0,87.0,12.0,88.5,13.31352696,95.0,95.0
7,Mazowieckie,Warszawa,Warszawa,Gmina miejska,1465011,274382,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 398,Warszawa,ul. Rembrandta 8,43,77.09302326,15.05465076,82.0,89.0,43,71.02325581,24.91239383,73.0,93.0,48.0,82.125,22.2763187,93.0,100.0
7,Mazowieckie,Warszawa,Warszawa,Gmina miejska,1465011,122172,dla młodzieży,Tak,SZKOŁA PODSTAWOWA Z ODDZIAŁAMI INTEGRACYJNYMI NR 2 IM. JANA PAWŁA II,Warszawa,ul. Orłów Piastowskich 47,60,70.5,14.75748398,70.0,67.0,60,61.88333333,28.18279124,67.0,40.0,60.0,84.96666667,20.76773673,93.0,98.0
7,Mazowieckie,Warszawa,Warszawa,Gmina miejska,1465011,74888,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 4 IM. WŁADYSŁAWA BRONIEWSKIEGO W WARSZAWIE,Warszawa,ul. Walerego Sławka 9,73,79.75342466,13.38347051,82.0,84.0,73,70.91780822,26.29274259,77.0,100.0,77.0,85.09090909,19.81025696,93.0,98.0
7,Mazowieckie,Warszawa,Warszawa,Gmina miejska,1465011,34231,dla młodzieży,Nie,SPOŁECZNA SZKOŁA PODSTAWOWA NR 4 IM. WŁADYSŁAWA GRABSKIEGO SPOŁECZNEGO TOWARZYSTWA OŚWIATOWEGO,Warszawa,ul. Traktorzystów 16,27,84.33333333,9.257629486,87.0,87.0,27,85.33333333,16.70661878,90.0,100.0,26.0,95.84615385,3.839995069,96.0,96.0
7,Mazowieckie,Warszawa,Warszawa,Gmina miejska,1465011,52992,dla młodzieży,Nie,NIEPUBLICZNA PODSTAWOWA SZKOŁA MONTESSORI W WARSZAWIE,Warszawa,ul. Henryka II Pobożnego 1,13,62.92307692,11.2349834,62.0,62.0,13,58.92307692,23.98224195,57.0,43.0,13.0,83.15384615,20.31992638,93.0,96.0
7,Mazowieckie,Warszawa,Warszawa,Gmina miejska,1465011,133576,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 383 IM. KS. STEFANA KARDYNAŁA WYSZYŃSKIEGO,Warszawa,ul. Warszawska 63,39,72.35897436,12.59728742,76.0,78.0,39,61.15384615,22.79849125,63.0,77.0,41.0,81.7804878,21.03714739,93.0,98.0
7,Mazowieckie,Warszawa,Warszawa,Gmina miejska,1465011,133574,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 382 IM. WARSZAWSKICH DZIECI,Warszawa,ul. Konińska 2,122,71.89344262,16.09948954,73.0,78.0,122,71.27868852,26.63359837,80.0,93.0,133.0,85.09022556,22.59231976,95.0,98.0
7,Mazowieckie,Warszawa,Warszawa,Gmina miejska,1465011,133575,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 381 IM. KRZYSZTOFA KAMILA BACZYŃSKIEGO,Warszawa,ul. Michała Drzymały 1,52,69.42307692,12.24642201,69.0,76.0,51,61.90196078,26.80156193,67.0,90.0,56.0,79.25,22.18207932,91.0,95.0
7,Mazowieckie,Warszawa,Warszawa,Gmina miejska,1465011,267728,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 360 IM. POLSKICH NOBLISTEK,Warszawa,ul. Dzieci Warszawy 42A,49,73.0,10.19403587,73.0,78.0,49,70.89795918,25.31857824,77.0,97.0,58.0,85.5,20.85107291,93.0,96.0
7,Mazowieckie,Warszawa,Warszawa,Gmina miejska,1465011,74989,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 11 IM. ŻOŁNIERZY I DYWIZJI KOŚCIUSZKOWSKIEJ W WARSZAWIE,Warszawa,ul. Mariana Keniga 20,82,84.41463415,9.681452244,84.0,84.0,82,73.70731707,20.74260832,80.0,83.0,83.0,87.81927711,16.57995929,95.0,98.0
7,Mazowieckie,Warszawa,Warszawa,Gmina miejska,1465011,75025,dla młodzieży,Tak,SZKOŁA PODSTAWOWA Z ODDZIAŁAMI INTEGRACYJNYMI NR 14 IM. BOHATERÓW WARSZAWY W WARSZAWIE,Warszawa,ul. gen. Kazimierza Sosnkowskiego 10,71,71.64788732,16.29749708,73.0,64.0,71,60.46478873,27.50407447,60.0,60.0,79.0,79.03797468,25.820433,91.0,98.0
7,Mazowieckie,Warszawa,Warszawa,Gmina miejska,1465011,275580,dla młodzieży,Nie,NIEPUBLICZNA SZKOŁA PODSTAWOWA Z ODDZIAŁAMI DWUJĘZYCZNYMI H2H,Warszawa,ul. Ryżowa 33b,7,83.28571429,8.778452283,84.0,76.0,7,82.57142857,16.24682073,87.0,87.0,7.0,96.57142857,1.293626448,96.0,98.0
7,Mazowieckie,Warszawa,Warszawa,Gmina miejska,1465011,23372,dla młodzieży,Tak,SZKOŁA PODSTAWOWA Z ODDZIAŁAMI INTEGRACYJNYMI NR 318 IM. JANA CHRISTIANA ANDERSENA,Warszawa,ul. Leonida Teligi 3,27,76.77777778,9.056748388,76.0,71.0,27,71.74074074,25.56703982,80.0,87.0,31.0,89.22580645,17.24530731,96.0,100.0
7,Mazowieckie,Warszawa,Warszawa,Gmina miejska,1465011,60888,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 81 IM. JULIANA URSYNA NIEMCEWICZA,Warszawa,ul. Puszczyka 6,34,75.79411765,12.34975449,78.0,78.0,34,64.17647059,31.76519607,70.0,93.0,35.0,87.74285714,14.85615381,95.0,98.0
7,Mazowieckie,Warszawa,Warszawa,Gmina miejska,1465011,23529,dla młodzieży,Tak,"SZKOŁA PODSTAWOWA NR 336 IM. JANKA BYTNARA ""RUDEGO""",Warszawa,ul. Witolda Małcużyńskiego 4,67,74.58208955,12.9512856,76.0,73.0,67,71.50746269,26.25101171,83.0,83.0,74.0,89.02702703,17.70858165,96.0,100.0
7,Mazowieckie,Warszawa,Warszawa,Gmina miejska,1465011,22206,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 100 IM. PŁK. FRANCESCO NULLO,Warszawa,ul. Taneczna 54/58,58,70.5,14.56998568,71.0,62.0,58,62.96551724,28.07377321,70.0,73.0,64.0,79.765625,25.39299989,93.0,98.0
7,Mazowieckie,Warszawa,Warszawa,Gmina miejska,1465011,23047,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 310 IM. MICHAŁA BYLINY,Warszawa,ul. Hawajska 7,37,80.08108108,12.0413216,82.0,82.0,37,64.08108108,28.81101364,70.0,93.0,39.0,83.87179487,23.83079185,93.0,96.0
7,Mazowieckie,Warszawa,Warszawa,Gmina miejska,1465011,23401,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 322 IM. JANA BRZECHWY,Warszawa,ul. Edwarda Dembowskiego 9,37,80.35135135,10.86083023,82.0,87.0,37,62.32432432,27.35853447,67.0,93.0,44.0,84.97727273,21.07614834,95.0,98.0
7,Mazowieckie,Warszawa,Warszawa,Gmina miejska,1465011,22214,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 303 IM. FRYDERYKA CHOPINA,Warszawa,ul. Koncertowa 8,89,79.20224719,9.433599734,78.0,76.0,89,75.85393258,20.72264709,80.0,97.0,90.0,92.55555556,8.749744264,95.5,98.0
7,Mazowieckie,Warszawa,Warszawa,Gmina miejska,1465011,23079,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 313 IM. POLSKICH ODKRYWCÓW,Warszawa,ul. Jana Cybisa 1,44,77.47727273,10.95961312,79.0,80.0,44,64.13636364,25.07225097,65.0,93.0,44.0,80.56818182,20.73468518,90.0,93.0
7,Mazowieckie,Warszawa,Warszawa,Gmina miejska,1465011,23729,dla młodzieży,Tak,SZKOŁA PODSTAWOWA Z ODDZIAŁAMI INTEGRACYJNYMI NR 343 IM. MATKI TERESY Z KALKUTY,Warszawa,ul. Stefana Kopcińskiego 7,49,74.79591837,14.80344636,73.0,62.0,49,72.02040816,22.3593014,80.0,93.0,56.0,82.73214286,21.59901707,93.0,95.0
7,Mazowieckie,Warszawa,Warszawa,Gmina miejska,1465011,23395,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 319 IM. MARII KANN,Warszawa,ul. Związku Walki Młodych 10,57,74.59649123,13.49705575,78.0,87.0,57,76.98245614,22.24385681,87.0,97.0,62.0,92.91935484,11.899171,96.0,96.0
7,Mazowieckie,Warszawa,Warszawa,Gmina miejska,1465011,23448,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 323 IM. POLSKICH OLIMPIJCZYKÓW,Warszawa,ul. Ludwika Hirszfelda 11,89,72.37078652,17.28439058,76.0,89.0,89,67.13483146,28.73442559,73.0,100.0,95.0,84.82105263,21.95976174,95.0,100.0
7,Mazowieckie,Warszawa,Warszawa,Gmina miejska,1465011,22197,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 96 IM. IRENY KOSMOWSKIEJ,Warszawa,ul. Sarabandy 16/22,42,71.88095238,13.18766087,71.0,71.0,42,60.52380952,29.54273587,73.0,87.0,42.0,75.11904762,25.62662527,87.0,95.0
7,Mazowieckie,Warszawa,Warszawa,Gmina miejska,1465011,23626,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 340 IM. PROFESORA BOGUSŁAWA MOLSKIEGO,Warszawa,ul. Eugeniusza Lokajskiego 3,108,77.66666667,13.02988019,80.0,78.0,107,72.88785047,26.86425798,83.0,100.0,123.0,86.27642276,20.71459201,96.0,98.0
7,Mazowieckie,Warszawa,Warszawa,Gmina miejska,1465011,31704,dla młodzieży,Nie,PRYWATNA SZKOŁA PODSTAWOWA NR 83,Warszawa,ul. Wacława Lachmana 2,13,47.69230769,22.4546881,51.0,,12,45.58333333,17.71279356,40.0,27.0,12.0,93.5,3.989569735,95.5,89.0
7,Mazowieckie,Warszawa,Warszawa,Gmina miejska,1465011,25033,dla młodzieży,Nie,INTERNATIONAL AMERICAN SCHOOL SP. Z O.O. AMERYKAŃSKA SZKOŁA PODSTAWOWA NIEPUBLICZNA NR 44,Warszawa,ul. Stefana Dembego 18,1,,,,,4,,,,,6.0,93.83333333,5.079916885,95.5,87.0
7,Mazowieckie,Warszawa,Warszawa,Gmina miejska,1465011,25029,dla młodzieży,Nie,SZKOŁA PODSTAWOWA NR 9 SPOŁECZNEGO TOWARZYSTWA OŚWIATOWEGO IM. WISŁAWY SZYMBORSKIEJ W WARSZAWIE,Warszawa,ul. Wiolinowa 6,26,78.80769231,10.38126727,80.0,80.0,26,87.61538462,15.58371172,93.0,97.0,26.0,96.26923077,3.737108017,96.0,100.0
7,Mazowieckie,Warszawa,Warszawa,Gmina miejska,1465011,82709,dla młodzieży,Nie,SPOŁECZNA SZKOŁA PODSTAWOWA NR 1 IM. JANA NOWAKA-JEZIORAŃSKIEGO,Warszawa,ul. Nowoursynowska 139 U,26,79.11538462,7.762468497,80.0,73.0,26,86.03846154,17.08683877,90.0,100.0,26.0,96.65384615,3.292676112,98.0,98.0
7,Mazowieckie,Warszawa,Warszawa,Gmina miejska,1465011,34221,dla młodzieży,Nie,SZKOŁA PODSTAWOWA NR 112 PRZYMIERZA RODZIN IM. ŚW. JANA PAWŁA II,Warszawa,ul. Marii Grzegorzewskiej 10,64,76.71875,11.68662263,77.0,76.0,64,85.921875,17.01314261,93.0,100.0,63.0,94.07936508,7.492433405,96.0,98.0
7,Mazowieckie,Warszawa,Warszawa,Gmina miejska,1465011,30711,dla młodzieży,Nie,"NIEPUBLICZNA SZKOŁA PODSTAWOWA NR 47 IM. ROBERTA SCHUMANA FUNDACJI ""PRIMUS""",Warszawa,ul. płk. Zoltána Baló 1,59,85.81355932,9.555324323,87.0,87.0,59,88.59322034,14.05572282,93.0,100.0,61.0,97.44262295,3.144209302,98.0,100.0
7,Mazowieckie,Warszawa,Warszawa,Gmina miejska,1465011,19870,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 16 IM. TONY HALIKA,Warszawa,ul. Wilczy Dół 4,75,79.02666667,10.4715148,80.0,76.0,75,78.57333333,24.67180487,90.0,100.0,78.0,92.21794872,12.26486271,96.0,98.0
7,Mazowieckie,Warszawa,Warszawa,Gmina miejska,1465011,25031,dla młodzieży,Nie,PRYWATNA SZKOŁA PODSTAWOWA NR 6 SIÓSTR NIEPOKALANEK IM. BŁ. M. MARCELINY DAROWSKIEJ,Warszawa,ul. Jerzego Zaruby 2,42,87.4047619,8.947091903,89.0,93.0,42,86.71428571,16.65230674,91.5,100.0,42.0,94.54761905,10.92224114,98.0,100.0
7,Mazowieckie,Warszawa,Warszawa,Gmina miejska,1465011,105753,dla młodzieży,Nie,PODSTAWOWA SZKOŁA MIĘDZYNARODOWA/THE INTERNATIONAL SCHOOL,Warszawa,ul. Jagielska 2,14,68.5,6.126639722,71.0,71.0,14,70.07142857,22.23402889,75.0,77.0,14.0,95.78571429,3.074749036,96.0,96.0
7,Mazowieckie,Warszawa,Warszawa,Gmina miejska,1465011,121724,dla młodzieży,Nie,MIĘDZYNARODOWA SZKOŁA MONTESSORI W WARSZAWIE,Warszawa,ul. Dzierzby 28,2,,,,,2,,,,,2.0,,,,
7,Mazowieckie,Warszawa,Warszawa,Gmina miejska,1465011,133567,dla młodzieży,Nie,"SZKOŁA PODSTAWOWA PRZY SPOŁECZNYM LICEUM OGÓLNOKSZTAŁCĄCYM NR 4 IM. BATALIONU AK ""PARASOL""",Warszawa,ul. Hawajska 14a,13,89.46153846,5.457745162,89.0,87.0,13,96.69230769,3.29065379,97.0,100.0,13.0,98.38461538,1.332346775,98.0,98.0
7,Mazowieckie,Warszawa,Warszawa,Gmina miejska,1465011,23460,dla młodzieży,Tak,SZKOŁA PODSTAWOWA Z ODDZIAŁAMI INTEGRACYJNYMI NR 330 IM. NAUCZYCIELI TAJNEGO NAUCZANIA,Warszawa,ul. Mandarynki 1,52,76.11538462,10.75362881,77.0,71.0,52,74.96153846,26.3526101,85.0,100.0,60.0,91.06666667,15.50254459,96.0,100.0
7,Mazowieckie,Warszawa,Warszawa,Gmina miejska,1465011,34796,dla młodzieży,Nie,KATOLICKA SZKOŁA PODSTAWOWA IM. HELENY KMIEĆ FUNDACJI NA RZECZ RODZINY,Warszawa,ul. Przy Bażantarni 3,7,86.0,4.40778532,87.0,82.0,7,90.71428571,9.720586192,97.0,97.0,7.0,97.42857143,1.989769754,98.0,95.0
7,Mazowieckie,Warszawa,Warszawa,Gmina miejska,1465011,118680,dla młodzieży,Nie,SZKOŁA PODSTAWOWA HELIANTUS,Warszawa,ul. Bażancia 16,13,76.38461538,11.9777901,76.0,76.0,13,72.07692308,29.51521521,80.0,97.0,13.0,92.15384615,8.483886572,96.0,96.0
7,Mazowieckie,Warszawa,Warszawa,Gmina miejska,1465011,122373,dla młodzieży,Nie,CHRZEŚCIJAŃSKA SZKOŁA PODSTAWOWA DANIEL,Warszawa,ul. Nowoursynowska 154 a,7,67.57142857,19.62401694,67.0,,7,72.85714286,29.31810056,87.0,,7.0,81.85714286,27.11577596,95.0,100.0
7,Mazowieckie,Warszawa,Warszawa,Gmina miejska,1465011,127832,dla młodzieży,Nie,NOWATORSKA SZKOŁA PODSTAWOWA,Warszawa,ul. Bogatki 23,15,47.46666667,20.34655308,44.0,44.0,15,28.66666667,23.2684813,23.0,13.0,15.0,86.33333333,11.5161722,91.0,93.0
7,Mazowieckie,Warszawa,Warszawa,Gmina miejska,1465011,133732,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 384 IM. STANISŁAWA STASZICA,Warszawa,ul. Kajakowa 10,23,69.65217391,10.59371715,71.0,73.0,23,56.08695652,26.07332977,50.0,90.0,23.0,79.73913043,19.62079064,87.0,98.0
7,Mazowieckie,Warszawa,Warszawa,Gmina miejska,1465011,263733,dla młodzieży,Nie,NIEPUBLICZNA SZKOŁA PODSTAWOWA AURUS,Warszawa,ul. Poleczki 7,21,83.42857143,7.619345232,84.0,91.0,21,87.52380952,13.20757015,90.0,100.0,21.0,96.0,3.95209408,96.0,100.0
7,Mazowieckie,Warszawa,Warszawa,Gmina miejska,1465011,264398,dla młodzieży,Nie,SZKOŁA PODSTAWOWA IM. SAMUELA BOGUMIŁA LINDEGO,Warszawa,ul. Jana Rosoła 10,33,81.33333333,8.761716542,82.0,71.0,33,77.6969697,21.47935563,83.0,83.0,33.0,94.0,11.9519239,96.0,98.0
7,Mazowieckie,Warszawa,Warszawa,Gmina miejska,1465011,274412,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 399,Warszawa,ul. Jerzego Zaruby 7,27,72.0,11.28420725,73.0,80.0,27,78.77777778,19.37224692,83.0,93.0,32.0,87.0625,16.83177334,95.0,96.0
7,Mazowieckie,Warszawa,Warszawa,Gmina miejska,1465011,279315,dla młodzieży,Nie,SZKOŁA PODSTAWOWA KOSMOS,Warszawa,Aleja Komisji Edukacji Narodowej 95,1,,,,,1,,,,,1.0,,,,
7,Mazowieckie,Warszawa,Warszawa,Gmina miejska,1465011,30878,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 218 IM. MICHAŁA KAJKI,Warszawa,ul. Michała Kajki 80/82,56,71.85714286,14.2721364,76.0,76.0,56,77.0,22.93546848,83.0,97.0,58.0,88.5,16.30554169,95.0,95.0
7,Mazowieckie,Warszawa,Warszawa,Gmina miejska,1465011,28624,dla młodzieży,Tak,"SZKOŁA PODSTAWOWA Z ODDZIAŁAMI INTEGRACYJNYMI NR 216 ""KLONOWEGO LIŚCIA""",Warszawa,ul. Wolna 36/38,18,67.27777778,17.69119541,65.5,60.0,18,58.5,32.00390601,66.5,20.0,18.0,77.11111111,24.57616028,90.0,100.0
